Feature,Instance,X,Y,Checkin
E,533,24987.57606,60851.05094,697
E,534,17631.829869999998,59746.0567,579
E,535,26077.32108,69863.63754,642
E,536,20455.69657,48021.51022,501
E,537,35034.41132,47696.4595,724
E,538,21174.76466,72926.00845,632
E,539,24042.0654,53624.15498,504
E,540,22630.06078,57391.58021,624
E,541,15860.444469999999,34407.79369,561
E,542,42586.51719,73144.85105,517
E,543,26685.13887,52239.105910000006,531
E,544,36225.36681,42269.43234,701
E,545,48111.671310000005,62058.811760000004,554
E,546,9322.497445,38429.81321,549
E,547,23649.81227,55781.128489999996,658
E,548,24651.25092,66931.07531,458
E,549,20810.96385,61235.843720000004,544
E,550,38413.46398,34792.79808,675
E,551,27800.18305,66721.28756,819
E,552,13680.385,42298.02255,528
E,553,25209.235259999998,53307.08992,634
E,554,23246.42088,54424.491429999995,593
E,555,31236.03263,75611.69473999999,664
E,556,18915.21751,75348.39086,479
E,557,28334.44215,54323.751879999996,634
E,558,16544.23198,45194.05347,432
E,559,32688.84275,74738.91937,504
E,560,50109.37697,28847.38269,703
E,561,29916.643910000003,67952.12548999999,756
E,562,26484.864569999998,58588.76032,580
E,563,25420.329980000002,88026.07047,597
E,564,23312.53012,53880.085779999994,643
E,565,18912.92602,64738.48376,544
E,566,18012.26732,84581.21227,556
E,567,18942.55835,63049.84612,578
E,568,41297.93473,27394.539080000002,536
E,569,58316.4988,56786.975860000006,561
E,570,31404.84271,94418.9833,690
E,571,19835.13996,62678.98647999999,578
E,572,46126.312860000005,61533.58505,632
E,573,24664.95596,56903.49737999999,761
E,574,21137.48622,56570.928779999995,818
E,575,16641.14574,28250.997880000003,604
E,576,18981.3372,78005.52036000001,536
E,577,17496.863980000002,69628.06626,694
E,578,22846.45894,63134.09089,553
E,579,20851.91912,52878.15885,722
E,580,38420.69098,78091.15733,594
E,581,19899.320330000002,71900.06886,504
E,582,27466.6791,48001.19524,559
E,583,20812.03725,68242.80558,473
E,584,20626.09449,54713.70137,646
E,585,23393.34475,72876.03406,634
E,586,35431.27787,55404.8337,643
E,587,6349.44233,48302.16648,376
E,588,26366.81518,93834.54913,671
E,589,30127.614789999996,50810.38633,732
E,590,45727.80714,90938.30659,580
E,591,23674.01757,61028.45055,595
E,592,50409.09758,12071.10145,437
E,593,21716.83894,62194.32287999999,562
E,594,46454.433189999996,61547.02813,697
E,595,21515.85142,59396.04664,805
E,596,24047.38742,55416.88458,564
E,597,37804.5991,93731.10313999999,471
E,598,26256.547980000003,52061.08259,657
E,599,8917.048993,68714.19316,766
E,600,24053.296769999997,43220.905960000004,520
E,601,20709.25993,64669.397260000005,640
E,602,26893.998260000004,39911.20248,686
E,603,26532.59171,60546.39316,569
E,604,16466.59819,44881.7553,521
E,605,32535.14722,44962.48059,722
E,606,36441.083289999995,37487.33877,636
E,607,20734.900830000002,62872.37968,467
E,608,7962.053759,66466.43711,622
E,609,21218.83648,61125.32536,677
E,610,23649.435530000002,62544.232710000004,581
E,611,8733.027603,37396.2221,595
E,612,31133.377630000003,50787.15331,531
E,613,41705.67497,59292.344489999996,737
E,614,9766.652381999998,50908.10759,589
E,615,29923.033639999998,55000.9845,759
E,616,29951.53368,55088.9715,553
E,617,36436.05891,37477.31493,821
E,618,37234.12468,94236.88362000001,577
E,619,14557.01111,34422.13891,626
E,620,50860.80573,107440.3134,604
E,621,15672.42109,69653.56022,589
E,622,19238.36336,63225.3078,630
E,623,12661.63515,76713.98254,691
E,624,31458.2455,52254.11939,437
E,625,24853.155280000003,54085.09549,655
E,626,39545.529089999996,36935.1368,727
E,627,17363.41191,48856.88555,816
E,628,15030.092540000001,66252.61756,564
E,629,38060.32518,18551.1771,463
E,630,20109.5569,76795.01969,527
E,631,26555.85626,58007.61174,510
E,632,63582.75589,48846.594410000005,532
E,633,32851.37808,29156.807360000003,508
E,634,19349.99238,54223.6249,624
E,635,5545.713664,36779.77848,693
E,636,19479.5369,64606.659179999995,449
E,637,25677.15908,57974.04302999999,593
E,638,25756.18039,57733.159120000004,457
E,639,32299.41773,51944.97316,795
E,640,39941.35175,31550.276569999998,581
E,641,34317.38238,30037.523839999998,740
E,642,21072.01205,61618.96585,583
E,643,20309.06655,50804.8064,624
E,644,54827.304379999994,42551.72583,702
E,645,46778.357410000004,19002.65066,613
E,646,25756.38173,68110.36843999999,619
E,647,21553.60543,58677.44899,730
E,648,14308.664380000002,53130.00215,695
E,649,22945.59763,65742.68276,683
E,650,28877.631719999998,25308.01085,606
E,651,12043.12302,47812.73599,634
E,652,63071.16929,50248.22735,399
E,653,22785.19239,55211.78576,505
E,654,22294.46803,54423.2663,659
E,655,19548.06594,67344.06847,548
E,656,24063.62951,37288.77772,612
E,657,11753.21705,50901.670060000004,820
E,658,20705.79884,40295.527480000004,536
E,659,38883.1174,53513.44728,532
E,660,29050.81544,68709.73812000001,646
E,661,14149.47659,68615.32473,611
E,662,18599.90013,43089.10366,869
E,663,10697.34675,42898.0939,660
E,664,62207.683379999995,45527.045289999995,613
E,665,28371.707360000004,23890.6739,684
E,666,26820.99768,52282.50912,701
E,667,22839.85089,61326.53715,738
E,668,23751.30674,57513.2473,753
E,669,7189.541512999999,49033.55008,768
E,670,11235.44556,56772.64177,641
E,671,15257.42166,61048.709839999996,672
E,672,28525.0833,83886.50476,526
E,673,18157.462040000002,58776.35084,653
E,674,27587.57626,73728.97337,775
E,675,12016.13536,38914.44339,538
E,676,21080.19204,50990.592619999996,720
E,677,30120.215439999996,51824.59803,564
E,678,18128.15529,60595.67702,562
E,679,49997.55544,54416.42781,412
E,680,13827.32229,62781.08481,493
E,681,29750.24738,55954.54085,718
E,682,15874.346080000001,67785.13952000001,659
E,683,19714.82398,59350.08177999999,465
E,684,18899.44402,87798.50712000001,436
E,685,31190.336260000004,89337.90097999999,509
E,686,23418.457580000002,72916.20736,391
E,687,19925.02411,73506.11009,591
E,688,50337.194639999994,11724.84475,666
E,689,47368.98603,74468.4206,551
E,690,18318.99176,66932.60116,356
E,691,23947.28558,61106.65875,649
E,692,23341.86201,57740.688129999995,550
E,693,39276.07903,81582.86026,675
E,694,25674.36292,72190.96057000001,631
E,695,22008.40627,65135.62813,709
E,696,38257.855019999995,34561.96028,629
E,697,18984.68376,65663.99565,497
E,698,45507.337080000005,45969.6756,611
E,699,25758.27771,60796.42103,602
E,700,20620.262459999998,62729.350679999996,656
E,701,24626.68501,61976.81679,537
E,702,25753.44465,88206.24335,615
E,703,6545.406624,31826.57803,422
E,704,31674.71473,74884.87756000001,656
E,705,29007.064730000002,44723.1448,740
E,706,18536.264769999998,64330.49137,568
E,707,26902.575530000002,70668.0058,633
E,708,23443.0753,72671.80397000001,647
E,709,18354.8715,56092.502239999994,726
E,710,34919.27934,46873.02367,669
E,711,21373.934719999997,65657.55812,603
E,712,43924.5141,92576.75822,732
E,713,19743.86526,56983.19801,512
E,714,17788.175890000002,67545.05752,690
E,715,43140.37997,106792.3058,598
E,716,34246.595069999996,65817.72787999999,672
E,717,38954.14255,91861.39048,562
E,718,27747.70545,49362.68829,490
E,719,24514.72996,88064.88498999999,594
E,720,40140.034530000004,38603.63766,659
E,721,29318.707769999997,48742.68064,651
E,722,47405.88839,86264.1029,425
E,723,18437.6831,63745.9681,727
E,724,47344.20936,62454.19639,578
E,725,49945.69674,27995.868980000003,575
E,726,28111.93991,21805.67152,686
E,727,24071.47451,60549.46713,719
E,728,26550.77435,72047.05171,710
E,729,19352.65394,66936.06495,390
E,730,28322.78926,55066.50697,664
E,731,31453.86068,53257.73923,522
E,732,6003.579752000001,48455.48661,630
E,733,21148.324,70897.4514,627
E,734,40578.854510000005,35495.391,842
E,735,23139.56229,53400.345,550
E,736,12554.56357,60543.67559,602
E,737,24630.39171,61786.92079,463
E,738,28055.2009,46245.50928,432
E,739,23677.932630000003,69128.18871,719
E,740,31515.907919999998,70924.28187,647
E,741,16571.48383,79614.78036,447
E,742,19728.286669999998,66288.91498,378
E,743,36639.3595,96455.23642,679
E,744,20947.85466,85768.71381,509
E,745,55364.33677,58325.45643,657
E,746,26189.76759,69815.61223,686
E,747,22957.47103,62136.37398,544
E,748,26941.22225,40431.974160000005,450
E,749,18237.36298,51385.03056,562
E,750,59479.949810000006,43637.30723,751
E,751,11871.84131,57979.14405,663
E,752,21167.14869,64727.568920000005,833
E,753,13851.42094,60043.66439,537
E,754,25063.56954,56261.54866,646
E,755,24176.79919,30778.50805,580
E,756,23988.44821,78501.51088999999,440
E,757,31481.21105,74733.20577999999,248
E,758,32735.62887,54283.06625,524
E,759,43911.68979,63391.257970000006,651
E,760,21757.51021,66295.8537,452
E,761,47966.16802,63257.61796,579
E,762,63471.865229999996,52159.89533,453
E,763,31421.2483,66014.13937,554
E,764,21780.434269999998,57327.92886,608
E,765,23704.34796,55663.04771,511
E,766,15323.1672,52733.98268,585
E,767,23946.470869999997,62466.057929999995,505
E,768,21626.680269999997,58585.975920000004,485
E,769,29297.3881,83464.15602000001,689
E,770,21737.90679,59572.41046,418
E,771,24621.69295,54036.090070000006,849
E,772,25728.43536,69901.58333,627
E,773,20455.16027,50922.68671,643
E,774,7688.4629159999995,59472.57305,640
E,775,14926.57217,75607.67407000001,662
E,776,36433.61881,95846.35523,666
E,777,33012.85325,56360.53961,605
E,778,27758.138410000003,46045.4558,584
E,779,37456.00001,56052.36235,637
E,780,23362.221530000003,55127.19572999999,371
E,781,26830.25448,52327.01495,609
E,782,16027.47023,66852.97849,573
E,783,28269.472489999996,53209.51345,601
E,784,20628.404130000003,59351.30692,474
E,785,25127.07958,39334.47552,585
E,786,59718.381160000004,42991.44922,729
E,787,43049.66745,15557.469469999998,633
E,788,15043.5131,65512.646870000004,672
E,789,19772.01345,72351.05237,655
E,790,9659.257646,37505.49305,644
E,791,15595.71567,67023.95171000001,634
E,792,20985.13784,55378.66035,595
E,793,16342.84641,45807.45652,725
E,794,16800.64859,57872.64636,560
E,795,26526.30936,59018.32623,642
E,796,32119.30189,53275.61507,481
E,797,23625.09006,58858.43491,539
E,798,30702.14832,53431.262969999996,583
E,799,29940.42905,84733.70822,752
E,800,13426.11552,55660.742229999996,619
E,801,22409.07558,62500.51765,639
E,802,21176.05958,63320.51196,480
E,803,15980.19533,55682.20437000001,745
E,804,29207.38802,50192.11615,453
E,805,23013.23474,58501.34134,730
E,806,22447.12906,68124.52432000001,542
E,807,19610.64715,61136.31816,648
E,808,40378.275389999995,56239.90832,665
E,809,38095.12178,92807.74081,663
E,810,22789.62966,57068.26696,781
E,811,23414.44762,57091.75615,450
E,812,36513.585360000005,94818.53339,463
E,813,51043.69037,112158.5997,602
E,814,27120.994160000002,57965.28887999999,792
E,815,39864.553060000006,37233.73572,663
E,816,23513.17248,55353.33346,500
E,817,24142.609519999998,56705.025429999994,504
E,818,21270.15902,66294.68425,522
E,819,15200.26419,28786.504589999997,345
E,820,28810.8632,73559.526,589
E,821,28147.785710000004,48869.23714,641
E,822,22743.46371,58201.238829999995,465
E,823,10324.820909999999,70224.95227000001,632
E,824,25402.20531,59445.5978,663
E,825,10419.36425,51178.39476,675
E,826,23106.07304,65617.50733,488
E,827,12375.29716,51754.69848,685
E,828,21749.052880000003,63681.52597,652
E,829,40625.21917,35055.05504,564
E,830,19403.23689,65709.8714,624
E,831,28905.131789999996,72494.93896,465
E,832,22181.45388,65019.407320000006,660
E,833,15279.74521,59608.49627,740
E,834,11455.89362,51638.92318,582
E,835,21009.70649,66476.85076,602
E,836,35953.31201,70154.07261,524
E,837,34687.17801,16688.659330000002,582
E,838,13980.818430000001,59952.13563,519
E,839,22854.59752,69854.33765,611
E,840,34767.706139999995,67717.95755,643
E,841,51843.59862,66593.20522,501
E,842,23026.1192,61284.12519,510
E,843,6268.22649,52225.61828,769
E,844,41868.5255,59633.87884,595
E,845,33512.45892,60435.54067,583
E,846,28740.05668,23386.86478,764
E,847,23296.576569999997,59975.53572000001,534
E,848,22447.22136,65446.42273,684
E,849,24761.36823,58904.310670000006,726
E,850,30470.533260000004,68415.99519,604
E,851,20710.28886,86240.02342,647
E,852,8538.977585999999,38281.627510000006,684
E,853,6346.145412,40849.08823,712
E,854,31442.13177,41935.282210000005,650
E,855,25747.992459999998,49996.06106,618
E,856,21880.30536,62674.74305,558
E,857,23340.39446,54689.51051,632
E,858,21474.5953,63759.723029999994,526
E,859,22772.82375,62204.50265,512
E,860,11679.6385,53460.22071,571
E,861,18054.954830000002,76028.19626,546
E,862,21060.90229,46532.51397,755
E,863,38349.98725,34569.77887,618
E,864,12795.08224,63062.54298,532
E,865,8758.280771,65315.21072,511
E,866,6423.101845,50030.52078,580
E,867,14772.335,53931.41895,639
E,868,21949.44683,68261.92882999999,684
E,869,23206.626119999997,61175.812079999996,767
E,870,12570.416220000001,75485.91788,586
E,871,18521.74991,52302.69044,667
E,872,26463.65096,65654.77372000001,725
E,873,13737.0857,60709.05774,567
E,874,22432.10085,65456.47997000001,606
E,875,12374.312909999999,63946.44481,627
E,876,8507.904109000001,37920.813969999996,506
E,877,31991.39175,52426.618460000005,603
E,878,16919.429480000003,70595.4221,655
E,879,30798.54239,56679.04142,731
E,880,7718.9259409999995,64403.019389999994,564
E,881,23854.49026,78932.26852,443
E,882,23370.19869,61635.9841,735
E,883,58447.58294,57179.39789,346
E,884,48756.478910000005,81767.38793,654
E,885,28193.220230000003,21996.15782,585
E,886,22179.96772,72666.07925,701
E,887,22198.84712,54416.5726,692
E,888,39447.46112,70486.21798,553
E,889,9010.145263,38723.723210000004,682
E,890,22063.34834,62579.806189999996,333
E,891,24927.30296,77069.58368,725
E,892,18135.535490000002,40863.76758,686
E,893,19809.31849,69160.16475,575
E,894,28741.56891,69080.69801000001,559
E,895,22219.202569999998,67638.32373999999,760
E,896,33939.01532,54656.220239999995,698
E,897,21540.162269999997,50483.62043,641
E,898,19118.3935,68563.35671000001,371
E,899,9740.962732,59433.7474,633
E,900,19443.46557,66845.53857,612
E,901,31720.7163,75045.43712999999,629
E,902,24593.93793,73165.19944,462
E,903,21840.84458,67288.43619,732
E,904,19917.9412,62381.80202,647
E,905,23292.32072,56468.62997,724
E,906,21937.663969999998,62512.74672999999,627
E,907,24256.01007,62844.84755,647
E,908,40562.00717,26586.62906,775
E,909,32594.713239999997,75211.6546,549
E,910,29854.15625,56062.63121,667
E,911,17496.6751,49373.736789999995,534
E,912,24419.01475,59082.801770000005,592
E,913,24303.86963,87771.30911,556
E,914,9219.262061,37353.95493,642
E,915,25057.6078,52230.01763,631
E,916,22526.86411,59813.59507999999,594
E,917,3552.529478,55171.67928,456
E,918,23286.04266,63487.2529,523
E,919,50304.339089999994,12002.28225,474
E,920,29807.352160000002,54825.01049,540
E,921,21339.88029,54245.00909,624
E,922,18187.82892,67053.29927999999,549
E,923,26564.36665,64100.054529999994,391
E,924,40264.31123,36405.9451,673
E,925,24125.1954,67042.79652,664
E,926,34099.15982,90293.84078,677
E,927,28621.50367,23917.45982,493
E,928,19015.34415,65461.681229999995,618
E,929,37368.0875,41398.76197,625
E,930,22685.57836,61296.365410000006,623
E,931,38292.5832,25563.39591,554
E,932,31691.467139999997,54488.933560000005,558
E,933,21724.0115,62813.27246,727
E,934,30330.738530000002,56891.892,789
E,935,11597.12437,66479.1451,508
E,936,37869.34325,34382.38884,722
E,937,32004.420710000002,11945.87033,510
E,938,24442.72779,61687.484339999995,733
E,939,27614.358539999997,52607.4596,354
E,940,29842.80413,58968.496629999994,609
E,941,31691.79082,40760.72255,758
E,942,51135.445719999996,110628.1493,551
E,943,41190.01004,51632.340860000004,539
E,944,31772.23946,16353.86321,741
E,945,25311.12185,55519.51752,544
E,946,49127.5997,60154.873270000004,634
E,947,23617.50658,64182.41704,644
E,948,23246.31683,59303.61573,758
E,949,21611.89783,64269.36825,406
E,950,33941.437439999994,68153.74937,804
E,951,29123.169360000004,65546.64994,561
E,952,49034.32034,61886.880710000005,377
E,953,9029.485003,38861.78484,687
E,954,25643.57658,88187.33171,787
E,955,28244.63331,23357.82907,643
E,956,21880.01333,57652.42269,586
E,957,39386.65444,58605.86767000001,723
E,958,31528.17176,74690.83837,428
E,959,25215.95284,87547.9335,472
E,960,27462.2988,65614.6561,561
E,961,17559.455980000002,48627.963410000004,482
E,962,20392.612540000002,51287.42068,682
E,963,21326.56111,90200.06223,735
E,964,43313.76534,100346.0217,623
E,965,26596.089490000002,77940.66614,659
E,966,9086.177667,40078.34437,594
E,967,19896.277830000003,64325.056229999995,744
E,968,18514.33886,63604.05286,483
E,969,18728.8856,78260.45992000001,540
E,970,6551.379464,48551.12514,598
E,971,49738.43321,29587.26428,667
E,972,31693.36895,48235.06247,488
E,973,32170.841910000003,16732.83103,595
E,974,23569.3743,55031.43468,718
E,975,22147.46703,61081.888739999995,605
E,976,21810.6852,63492.67691,561
E,977,27204.278810000003,56034.47537000001,727
E,978,11585.84854,75067.75687000001,687
E,979,22103.34467,57360.29471,441
E,980,23126.5504,55067.0193,657
E,981,21328.12121,55962.481960000005,618
E,982,23284.745430000003,51258.84161,695
E,983,22801.71802,64826.11436,695
E,984,23283.06642,56535.500089999994,580
E,985,21597.05747,45456.88958,743
E,986,17335.42888,63992.8329,644
E,987,6483.000405,37375.91827,715
E,988,24585.694730000003,54262.083020000005,609
E,989,18429.2899,58800.93151,414
E,990,24537.51152,62977.85271,642
E,991,22332.7501,58757.862429999994,639
E,992,9027.071632,50353.21033,493
E,993,22083.0075,56090.70909,611
E,994,39109.81691,76798.20504,630
E,995,20576.697180000003,71114.04422000001,663
E,996,26509.897559999998,58701.45051,609
E,997,4582.771869,38213.25381,561
E,998,15112.59304,84388.57642,543
E,999,33836.793410000006,54698.520829999994,612
E,1000,16501.01223,60086.3882,529
E,1001,16098.93341,46599.7405,685
E,1002,32724.95676,30260.54305,662
E,1003,22373.70558,56912.151289999994,601
E,1004,37896.61219,59916.92969,792
E,1005,31391.673110000003,74529.12049,647
E,1006,49698.58403,92460.48173,572
E,1007,24614.60423,45388.337680000004,566
E,1008,9220.536348,65518.694579999996,703
E,1009,39053.898760000004,32612.379930000003,430
E,1010,22413.14543,60155.16285,683
E,1011,20935.977740000002,58897.17147,603
